signI	signJ	{measureName}
A	NAR	37.78874954617749
GAL~a	TUR	37.76335636034384
1(N57)@t	E2~a	37.758620689655174
GAL~a	TUR3~a	37.68422643334048
1(N58)	GAL~a	37.670719114479006
DU	NUN~a	37.617739012417324
3(N01)	AB~a	37.54117522735305
6(N01)	U4	37.50606149016237
AN	TUR	37.470753869500435
BU~a	ME~a	37.46048796320529
KISAL~b1	KU6~a	37.4240916563683
PAP~a	PA~a	37.41984651574301
E2~a	SANGA~a	37.41355293378692
KI	SAL	37.39840726712956
2(N14)	BU~a	37.39156312081605
GAL~a	PA~a	37.23301036542814
2(N01)	GISZ	37.1779690943036
2(N01)	NUNUZ~a1	37.1676440499926
1(N01)	GU	37.11480421946828
EN~a	MUSZ3~a	37.08086338695439
5(N01)	DU	37.080807607234746
1(N01)	LAGAB~a	37.07991448840607
UDUNITA~a	UTUA~a	37.076676349122344
3(N14)	7(N01)	37.074173390085214
1(N14)	1(N39~a)	37.00540682093386
2(N14)	SANGA~a	36.888342405150766
1(N45)	3(N01)	36.8673866583094
1(N34)	8(N01)	36.82190559082653
1(N14)	TE	36.76414345317221
1(N14)	SZE3	36.750532036775226
EN~a	ERIM~a	36.744677578458564
AN	SZUBUR	36.5546008831029
MASZ2	UDUNITA~a	36.43540937402668
1(N01)	ABGAL	36.39463805167322
2(N01)	SZE3	36.384166966761924
2(N14)	3(N57)	36.37568890338838
GI	MUSZEN	36.285576832380706
3(N01)	TE	36.22322251354525
HI@g~a	ZATU714	36.21747967479675
5(N01)	U8	36.211912836138055
2(N01)	KISAL~b1	36.20213755446294
1(N01)	LAGAB~b	36.155432328437044
BU~a	GAL~a	36.153276904682976
3(N57)	NUNUZ~a1	36.12736762365793
3(N01)	RU	36.12698169554862
DU	GAL~a	36.11044262924634
2(N01)	PIRIG~b1	36.09014303405903
UD5~a	UTUA~a	35.971621412889505
3(N01)	E2~b	35.96445042439743
BU~a	PA~a	35.96037610069529
HI	KI	35.9228661867564
3(N14)	GAL~a	35.908262683828376
2(N57)	3(N01)	35.88458961063593
MASZ2	NUN~b	35.878615144963554
1(N01)	ZATU644~a	35.85460496213284
AB~a	E2~a	35.848725830815184
1(N58)	EN~a	35.84503200017297
3(N14)	GI	35.8428290746329
5(N01)	BU~a	35.80917580347158
EN~a	URU~a1	35.78931508946273
2(N14)	GAN2	35.74934726496086
2(N01)	KU3~a	35.7092040663295
3(N57)	NUN~a	35.66675815764765
7(N01)	UDU~a	35.63346427543931
GAL~a	U4	35.62441986194971
3(N57)	SAG	35.61157426607652
AN	KU6~a	35.55168542076757
1(N14)	MUSZEN	35.547551753132055
1(N01)	KASKAL	35.5287416812037
GI	NUN~a	35.524992419349715
1(N14)	DA~a	35.39772430223506
3(N57)	NAM2	35.39009271934393
4(N01)	SANGA~a	35.37702045591404
1(N01)	N	35.33280707110247
1(N57)	GI	35.28561956348744
KU6~a	SZE~a	35.25775397800516
1(N01)	NESAG2~a	35.22742939159941
3(N14)	U4	35.22724795683688
3(N01)	MUSZEN	35.223143339252466
AB~a	ME~a	35.22115553339268
SI	SZU	35.218966824611776
A	SI	35.19522004864679
3(N01)	U8	35.14842593418254
DU	SANGA~a	35.118252810787276
GA~a	SANGA~a	35.04141269264379
GAL~a	IB~a	34.99565547226151
SAL	SZU2	34.982221374786604
1(N01)	AK~a	34.98084409836849
2(N01)	MU	34.97857236957816
APIN~a	NAM2	34.95927601661012
1(N01)	BAD	34.958157340398515
2(N01)	MAR~a	34.90272087402809
5(N01)	SUHUR	34.90061635687609
2(N14)	A	34.897468417088945
A	GISZ	34.857857478862336
SZU2	ZATU644~a	34.83147004100443
A	U2~b	34.778883379036074
2(N57)	PAP~a	34.70183033349905
3(N14)	AN	34.641460609235075
5(N01)	SZITA~a1	34.63255415270583
AN	UDU~a	34.629848503216195
5(N01)	KU6~a	34.58356997146888
1(N24)	3(N39~a)	34.58296839989313
1(N57)	TUR	34.541873874631925
1(N24)	U4	34.4870458781282
5(N01)	TUR	34.43528890484391
6(N14)	SZE~a	34.41956464141848
2(N57)	3(N57)	34.39962958695068
E2~a	KUR~a	34.37838711692012
SAG	SZE~a	34.36778895359681
1(N01)	HAL	34.36043945605367
1(N25)	2(N42~a)	34.33831452976294
2(N01)	2(N39~a)	34.33214594126242
EN~a	SU~a	34.32231161262729
3(N01)	UDUNITA~a	34.28087985512761
4(N01)	GAL~a	34.26002679722759
PA~a	SAL	34.23942137686014
IB~a	PAP~a	34.20695766551131
BA	SAL	34.20347511152939
A	SZU	34.17045875894821
E2~a	PA~a	34.170250773592514
DUG~a	KASZ~a	34.15776735983872
2(N01)	NAGA~a	34.14126880027982
1(N14)	GAN2	34.12293907297031
1(N01)	AB~b	34.10252200213016
EN~a	ZATU651	34.095034295138696
AN	NA~a	34.08503569125945
1(N01)	NINDA2	34.0000873678293
MUD	NUN~a	33.97800869176619
TUR	U4	33.96637271483604
EN~a	TAK4~a	33.93271123804429
MUSZEN	TUR	33.91417214220194
3(N01)	MASZ2	33.850231135567334
5(N14)	6(N01)	33.77747607464842
1(N04)	SZE~a	33.7707443939562
EN~a	PIRIG~b1	33.760048355889154
BAD	TUG2~a	33.735449735449734
AB~a	SAL	33.713305480953935
SANGA~a	SZU	33.6900591128311
UD5~a	UDUNITA~a	33.67735958101773
KU6~a	SAL	33.66843774994563
E2~a	TUR	33.63235511969857
8(N14)	SZE~a	33.60263470395396
AB~a	SANGA~a	33.52200237050705
5(N01)	SAG	33.51519641838797
GI	TUR	33.50520478483413
1(N34)	GAL~a	33.5033450705908
SZE~a	SZUBUR	33.49250727214993
1(N14)	UTUA~a	33.48186977092659
1(N34)	AN	33.43087632787092
4(N01)	PA~a	33.38848080093752
AMAR	EN~a	33.35928907637758
2(N01)	U2~b	33.3499059255026
6(N01)	7(N01)	33.34898751061699
1(N24)	4(N01)	33.34579908636681
SAL	SI	33.329417617610105
KI	NUN~a	33.28014291125273
1(N01)	ZAG~a	33.27708356704409
BU~a	SZUBUR	33.268855524872265
1(N14)	NE~a	33.265415857746824
3(N01)	SZITA~a1	33.255356811871174
2(N14)	ME~a	33.217974579012015
NUN~b	UDUNITA~a	33.20146729157191
1(N34)	U4	33.14380885667115
GI	SI	33.1424698792441
E2~a	SAG	33.050239809858795
1(N01)	KASZ~a	33.023912704822116
BA	NUN~a	32.997099909708915
EN~a	KASZ~c	32.941299428001315
1(N14)	HI@g~a	32.91004009673144
AB~a	NI~a	32.889212877797355
1(N14)	ZATU659	32.86625389701535
1(N24)	HI@g~a	32.84167277303952
1(N14)	MUSZ3~a	32.83108883252558
4(N01)	NAM2	32.79794239762715
3(N01)	KU3~a	32.785574103063
MUSZ3~a	NUN~a	32.77341158537106
GA~a	NUN~a	32.74038412329701
DA~a	PA~a	32.59788645194945
4(N01)	DU	32.5763435813127
A	BA	32.53972763658085
NAM2	URU~a1	32.52817546696649
1(N57)	SZU2	32.52223446185978
EN~a	U2~b	32.506618632000944
KISAL~b1	PAP~a	32.47300019936476
8(N01)	U4	32.46205530021269
SI4~a	SZE~a	32.45349529251457
1(N01)	SIG	32.44521115304978
3(N14)	GAR	32.42612801673574
A	KI	32.40285612879173
GIBIL	U4	32.35804306529938
3(N01)	SZE3	32.30496562592935
1(N39~a)	3(N01)	32.27905032133703
APIN~a	SZE~a	32.277375484549914
SZU2	ZATU753	32.27122389934135
1(N14)	GISZ	32.251357918566555
DU	GI	32.24694803585875
DI	GAL~a	32.200225059436754
1(N01)	1(N04)	32.19655927195881
HI	SZE~a	32.19541894214042
8(N01)	UDU~a	32.173981586077645
GAL~a	KISAL~b1	32.16769201012668
1(N14)	KISZ	32.15119095867426
AN	PIRIG~b1	32.14254395438825
2(N01)	GIR3~c	32.127744056778155
5(N01)	HI	32.10131790002342
E2~b	EN~a	32.09260264803278
2(N14)	KU6~a	32.014409317691346
7(N01)	EN~a	32.00749551676829
GI	PA~a	31.991194311183804
GAL~a	KI	31.96492908213368
AB2	U4	31.938561973289
BA	NI~a	31.929570055971663
SIG2~b	TUG2~a	31.91609162431694
5(N01)	MASZ	31.913476773003964
5(N01)	UDUNITA~a	31.912479723784237
GI	NE~a	31.908016983775553
AB~a	NUN~a	31.900552190945305
NE~a	PAP~a	31.87966287751483
4(N14)	5(N14)	31.876665623145705
2(N01)	SIG2~b	31.871620983788997
3(N57)	E2~b	31.7703588954127
KI	SZU	31.7669684178645
4(N01)	UD5~a	31.754160839355876
KI	TAK4~a	31.743922058772135
3(N57)	RU	31.734389402266363
MUSZEN	SZE~a	31.70144883446874
SAL	ZATU737	31.7
SAG	U4	31.67693057170279
1(N14)	SZUBUR	31.67115163190789
AN	U2~b	31.598959236633814
AN	TE	31.555136862403046
1(N24)	GAR	31.552572448575926
2(N01)	UTUA~a	31.497207595333258
1(N14)	NI~a	31.494868119051176
A	PA~a	31.446124484066953
5(N01)	DUG~a	31.440543945126812
2(N01)	GADA~a	31.437839084087116
LA2	SUG5	31.43738268125359
GI	UDU~a	31.433288949546437
1(N24)	1(N28)	31.41438746540169
2(N34)	5(N01)	31.34479411639388
KAR2~a	NUN~a	31.336485213157296
AN	SZITA~a1	31.33228532563751
NUN~b	UTUA~a	31.319620541581
2(N14)	9(N01)	31.275383958452295
AB2	EN~a	31.263324266553397
6(N01)	SAL	31.254632791882944
2(N57)	SZE~a	31.239431005945345
2(N34)	4(N14)	31.226046728686235
NUN~a	SAG	31.223429189507407
2(N01)	APIN~a	31.19418963874838
DUG~a	GAR	31.171891056591715
3(N14)	SUHUR	31.14903155873178
