signI	signJ	{measureName}
GI6	NUN~a	15.035128050010083
1(N28)	SZE~a	15.030058087056057
1(N57)	AN	15.027993738287856
2(N01)	6(N01)	15.024729165170342
5(N01)	BAR	15.01246180290298
3(N57)	4(N01)	15.007301658036951
1(N57)	3(N34)	14.99526992615228
E2~a	SU~a	14.965517961570594
8(N01)	U4	14.958549783549786
A	PAP~a	14.928847119064514
1(N01)	HAL	14.903216374269004
HI	PAP~a	14.889401921371231
BU~a	NA~a	14.884889446302491
1(N14)	DUB~a	14.867586580086583
2(N22)	GAN2	14.860373974151065
3(N01)	SI	14.850044641348985
SANGA~a	U4	14.794500107735404
AB~a	NI~a	14.776174550087594
BA	SAL	14.774347029781811
ME~a	NUN~a	14.768690958164646
GU7	SZE~a	14.761335559864971
3(N14)	PAP~a	14.759652847152843
4(N14)	GAN2	14.755158154538956
AN	TE	14.74416786916787
1(N34)	8(N01)	14.727531912531918
3(N34)	4(N14)	14.715709393805371
DUB~a	SANGA~a	14.704761904761904
1(N14)	SANGA~a	14.676340326340327
BAR	KI	14.65190750941525
2(N01)	GISZ	14.646942518266046
2(N34)	5(N01)	14.644372294372296
AN	NAGAR~a	14.59722222222222
E2~b	EN~a	14.580939294909882
1(N01)	LA2	14.580497498144556
1(N57)	SU~a	14.565854570266334
2(N01)	UD5~a	14.560502540937323
A	KI	14.545212346992534
1(N01)	2(N34)	14.542063492063491
AN	MUSZEN	14.536466773966772
