signI	signJ	{measureName}
BA	SZU	17.718398268398268
1(N01)	NESAG2~a	17.71666666666667
1(N01)	NIMGIR	17.69004329004329
A	SZE~a	17.667924796103506
SZU	U4	17.66431338269573
1(N01)	HI@g~a	17.657548983287217
IB~a	PAP~a	17.650737136960046
1(N14)	A	17.637554112554117
3(N14)	GAN2	17.621946968580094
GISZ	SZU	17.60476351134246
KI	SAL	17.588026773152226
1(N05)	1(N42~a)	17.532610686415037
1(N01)	KASKAL	17.511965811965812
GADA~a	SUKKAL	17.49880952380952
NE~a	PAP~a	17.451366641240785
NI~a	U4	17.43931384707247
1(N01)	ZATU647	17.389682539682543
MUSZ3~a	U4	17.384325396825396
2(N57)	3(N01)	17.381668814277514
BU~a	SZUBUR	17.33516371754358
5(N14)	6(N01)	17.3221694971695
1(N57)	3(N34)	17.31448722845781
1(N25)	SZE~a	17.3135939827436
1(N01)	IR~a	17.266666666666673
MUSZEN	NA~a	17.244027477211624
BA	NI~a	17.243549783549785
3(N14)	GI	17.242074592074584
2(N01)	UDUNITA~a	17.182738095238097
2(N01)	MASZ	17.1786584330702
2(N57)	SZE~a	17.137833813695885
4(N01)	BAR	17.12573635514812
KU6~a	SZE~a	17.116450216450218
MAR~a	PA~a	17.108892496392496
3(N01)	DU	17.09962201541149
GIR3~c	PAP~a	17.08640603940454
3(N01)	DUG~c	17.059493284493282
SAG	SAL	17.05841966230337
GI6	NUN~a	17.030804479626163
AN	SAG	17.023043626477747
1(N45)	4(N14)	16.993954248366016
3(N01)	TUG2~a	16.978138528138526
1(N14)	AB2	16.964024700789405
EZEN~b	U4	16.948185148185146
4(N01)	NUN~a	16.89988286567234
6(N01)	U4	16.886535686535684
1(N14)	4(N14)	16.86476878702279
AN	NAGAR~a	16.863095238095237
EN~a	NAGA~a	16.847020135507844
BU~a	SI	16.845552954914808
SI	SZE~a	16.838492063492065
GAL~a	SZUBUR	16.835454545454542
EN~a	KASZ~c	16.829566403095814
1(N24)	5(N01)	16.814511599511597
1(N22)	GAN2	16.78964183964184
1(N14)	DUB~a	16.774070835027818
EN~a	SIG2~b	16.771485678064625
1(N34)	8(N01)	16.76100316350316
DU	E2~a	16.74682940266232
5(N01)	NUN~a	16.712856003645477
4(N14)	GAN2	16.709215758441765
MUSZEN	SZE~a	16.68888888888889
1(N14)	1(N39~a)	16.675216699365304
1(N57)	AN	16.651442919825268
3(N14)	PAP~a	16.647128456120996
2(N14)	E2~a	16.620694996061918
2(N34)	4(N14)	16.611038429122964
2(N01)	SZE3	16.596137196137196
A	GISZ	16.544755053375745
SAG	U2~b	16.529699406644383
NUN~a	SZE3	16.498952436452434
AB~a	APIN~a	16.493675768675768
KISAL~b1	SI	16.481349206349204
RAD~a	SANGA~a	16.472835497835497
HI	PAP~a	16.46185476475204
5(N14)	EN~a	16.45482850482851
2(N01)	6(N01)	16.39323729103141
1(N01)	GIR3~c	16.35912698412698
3(N01)	SANGA~a	16.3531862745098
1(N01)	2(N02)	16.33813025210084
1(N01)	GA'AR~a1	16.333333333333336
1(N57)	UR2	16.333333333333332
E2~a	SI	16.32627626697753
GAL~a	KISAL~b1	16.303030303030305
3(N01)	A	16.2952491952492
3(N01)	ME~a	16.28367360119278
2(N01)	MAR~a	16.228571428571428
A	PAP~a	16.225432862989088
BU~a	NA~a	16.223327662887158
3(N01)	SZU2	16.222909546593755
5(N01)	SZITA~a1	16.210714285714285
A	GI	16.171653346653347
3(N01)	UD5~a	16.158261183261185
AN	TE	16.15703463203463
1(N01)	2(N34)	16.135904994408826
EN~a	ERIM~a	16.095436507936505
E2~a	ME~a	16.064586873230052
E2~a	SU~a	16.050915750915753
1(N08)	2(N01)	16.029169250289943
3(N01)	SAG	16.007293351643195
GISZ	SZU2~b	16.0
GI	TUR	15.999393368695614
2(N14)	BU~a	15.998750157478256
GISZ	U4	15.99507220820083
KI	PAP~a	15.994733906226445
DUG~c	GI	15.964529914529914
1(N45)	3(N14)	15.96309523809524
KI	PA~a	15.953751803751803
2(N01)	MUSZEN	15.937237583205324
BA	BAR	15.921428571428573
1(N14)	HI@g~a	15.899021136845178
1(N14)	KISZ	15.894155844155845
2(N14)	PA~a	15.89318344490758
1(N34)	EN~a	15.876007326007326
1(N14)	DUG~c	15.873199023199025
E2~a	SZU2	15.858592796092797
2(N34)	5(N01)	15.855195681511471
2(N01)	2(N57)	15.840502553002551
BA	SAL	15.837411711095921
3(N34)	4(N14)	15.836290201886179
8(N01)	U4	15.828115403115405
HI	NINDA2	15.818181818181818
BAR	EN~a	15.805177828707242
1(N28)	SZE~a	15.787076537488831
2(N01)	GISZ	15.77550451340774
3(N39~a)	SZE~a	15.76651067817258
E2~a	KI	15.73871878121878
SANGA~a	SZE~a	15.732517482517485
1(N14)	NAM2	15.729761904761906
4(N14)	8(N01)	15.711717328565156
1(N57)	SU~a	15.709902189313958
GU7	ZATU753	15.704761904761904
1(N58)	2(N14)	15.702735499794326
GAL~a	SZA	15.666666666666663
2(N14)	KU6~a	15.66659027247263
2(N01)	NUN~b	15.658333333333333
AN	RU	15.657756132756132
GAL~a	NIM~a	15.64444444444444
A	KI	15.624619927715905
2(N14)	3(N34)	15.617717168452463
2(N34)	3(N01)	15.60602751221946
2(N14)	GI	15.5565013933435
GA~a	NUN~a	15.553974592229238
1(N14)	GA2~a1	15.553030303030303
1(N57)	2(N57)	15.512214174714176
BU~a	U4	15.50909481831945
E2~b	EN~a	15.498659264388163
AN	MUSZEN	15.495449263997653
GI	NE~a	15.482999164578112
ME~a	NUN~a	15.47430756378125
2(N22)	GAN2	15.46793206793207
BU~a	GISZ	15.460458683930673
E2~a	MUSZEN	15.45707582620791
1(N14)	ME~a	15.44988677485649
E2~a	PIRIG~b1	15.4190444359562
GI	KI	15.403571428571428
EN~a	SZA3~a1	15.399881838591519
BAR	KI	15.395051353874884
AN	NU11	15.332900432900434
2(N39~a)	HI@g~a	15.29069118419391
NUN~a	TE	15.285514485514488
KU6~a	SAL	15.277659426343638
PAP~a	SI	15.277220098741838
3(N01)	GAL~a	15.258500976148035
AN	TUR	15.237443155446003
1(N34)	GAL~a	15.223611111111111
7(N01)	BA	15.218548118548119
1(N08)	EN~a	15.204761904761906
MASZ	MUSZEN	15.20021645021645
MASZ	SZE3	15.194047619047618
1(N58)	5(N14)	15.171079247549837
HAL	PAP~a	15.157936507936506
NUNUZ~a1	ZATU788	15.153174603174605
AN	DA~a	15.152130325814536
EN~a	SILA3~a	15.148719336219337
GI	GISZ	15.13401446224027
1(N24)	4(N39~a)	15.125346904469847
3(N01)	MASZ	15.107626687038453
1(N14)	KASZ~a	15.07357397504456
1(N01)	3(N39~a)	15.068366524462062
2(N01)	LAGAB~b	15.061053077357428
SANGA~a	TE	15.06007326007326
3(N01)	6(N14)	15.049974616886383
KI	NUN~a	15.043149180835748
KI	SZE~a	15.032074392755506
1(N01)	7(N01)	15.00501443001443
DUG~b	MASZ	15.0
SI	TE	14.975685425685429
4(N01)	A	14.966622996886157
2(N14)	BAR	14.924477124183008
2(N01)	GA~a	14.872702297702297
1(N01)	AK~a	14.858333333333334
GA~a	SANGA~a	14.849484339190221
LAGAB~b	U4	14.842115523365521
1(N01)	MES	14.836868686868693
1(N14)	DA~a	14.817228677754994
1(N14)	NE~a	14.812014009382427
1(N01)	DIM~a	14.795860389610391
A	KU3~a	14.791558441558442
2(N01)	2(N34)	14.784300348774034
KASZ~b	U4	14.775396825396825
AB~a	SANGA~a	14.77371615312792
AB~a	U4	14.773074244172445
E2~a	SZUBUR	14.756815251312153
E2~a	SZU	14.755007105897203
RAD~a	TE	14.746176046176046
2(N01)	KISZ	14.730829725829729
5(N01)	SZU2	14.726556776556777
5(N01)	DUG~a	14.716017316017316
2(N08)	U4	14.714285714285712
1(N57)	SZU	14.697648797281152
3(N14)	GAR	14.69322344322344
3(N01)	NAM2	14.660973748473749
8(N01)	UDU~a	14.647354497354499
NI~a	SA~c	14.625197507806202
2(N14)	ME~a	14.611060899199183
1(N05)	1(N25)	14.608224504963639
1(N57)	NUN~a	14.591630147028756
9(N14)	SZE~a	14.573611111111108
GA2~a2	SZE3	14.55
A	PA~a	14.508157293314714
1(N45)	EN~a	14.475187884011413
BA	SUHUR	14.461562049062046
2(N01)	KASZ~a	14.457940528683563
1(N14)	1(N22)	14.425661375661376
NUN~a	SZITA~a1	14.425233315016598
1(N14)	SZITA~a1	14.419887955182073
NUN~a	TUR	14.416052655310967
1(N34)	9(N01)	14.415281575149995
1(N02)	EN~a	14.411445679288372
1(N14)	TUR	14.384249030409622
1(N34)	7(N01)	14.381876456876455
1(N57)	GAN2	14.340314587373413
E2~a	SANGA~a	14.329191005073358
GAL~a	PAP~a	14.324592988710632
EN~a	NAM2	14.281336032388666
1(N24)	4(N01)	14.275478927203068
1(N14)	MUSZEN	14.264501298415581
BA	PAP~a	14.255477855477855
4(N14)	U4	14.249776247144666
2(N01)	E2~b	14.239873089873091
GIBIL	SZE~a	14.21512539184953
U2~a	U4	14.17886557886558
GA~a	SIG2~b	14.177489177489173
AN	SIG	14.170670995670994
1(N57)	TUG2~a	14.16984316852738
1(N01)	NU11	14.158771929824562
AN	GIR2~a	14.147619047619044
5(N01)	U8	14.12564935064935
1(N25)	1(N28~c)	14.12274531024531
1(N14)	LAGAB~b	14.113325563325564
MASZ	UDU~a	14.097979797979797
5(N01)	E2~a	14.086284695696461
1(N14)	ZATU659	14.076344086021509
BAR	PAP~a	14.070079543779235
2(N39~a)	TAR~a	14.069108669108669
3(N14)	SUHUR	14.062698412698413
