signI	signJ	{measureName}
EN~a	GA2~a1	51.85422040855181
KI	SZU	51.83127849492863
2(N01)	HI@g~a	51.820791143529746
3(N57)	NAM2	51.78811867947125
1(N14)	DA~a	51.73792223731244
KU6~a	PAP~a	51.73407436102942
DI	GAL~a	51.728515986449224
7(N01)	UDU~a	51.66255711379621
HASZHUR	MA	51.528859591755236
2(N01)	TAK4~a	51.52116556643243
1(N01)	LA2	51.41139734858764
1(N01)	ZATU752	51.36283174416422
1(N14)	TE	51.31699970033338
PAP~a	SU~a	51.28863989915097
1(N14)	NI~a	51.2771221073895
SZU	TUR	51.23752312737595
A	GAL~a	51.22384523613258
E2~a	SAG	51.17711833441753
AB~a	SAL	51.16285687978897
A	ME~a	51.15396643935815
AB~a	BU~a	51.15039440146064
5(N01)	PA~a	51.13545126839809
3(N01)	MUSZEN	51.08028420791425
KU6~a	SAL	51.0276468753717
4(N01)	BAR	51.003141256688956
2(N01)	MASZ2	50.960222058724625
ERIN	GAL~a	50.959414737946176
3(N01)	IB~a	50.94898252103462
GI	PA~a	50.90887213526533
AB~a	E2~a	50.90536029036317
1(N01)	U2~a	50.88718452376076
3(N57)	BA	50.76659219171963
1(N24)	3(N01)	50.72888735255383
2(N57)	EN~a	50.71311824797172
EN~a	UNUG~a	50.6774913932777
1(N14)	2(N57)	50.63794120672346
GAL~a	IB~a	50.5368828938363
GI	NE~a	50.51728569123924
NAM2	U4	50.5073646285137
GAL~a	TUR	50.49317615541313
1(N34)	U4	50.47624979480443
4(N14)	6(N01)	50.47008887390363
GI	HI	50.4550708315415
2(N01)	SUHUR	50.36418292988389
NUN~a	SAL	50.35506632163895
2(N01)	ZATU659	50.33292856395978
2(N01)	GAN2	50.31787664420732
ME~a	NUN~a	50.244403039037444
1(N01)	KISZ	50.22944632897373
2(N01)	KU3~a	50.21204072358143
2(N14)	9(N01)	50.08288185171341
AN	TE	50.04199744563135
BU~a	TE	50.02321870138357
1(N01)	N	50.01468993081507
2(N01)	MU	49.99940061341619
BAR	UDU~a	49.99712791972764
1(N14)	MUSZEN	49.94969034309372
BU~a	KU6~a	49.94522293567353
2(N01)	SILA3~a	49.8610229465103
BU~a	DU6~a	49.78984350352798
1(N01)	LAGAB~b	49.72398824197594
3(N01)	TUG2~a	49.6682571330656
SAG	SZU	49.602006876283234
NUN~a	SAG	49.560230035862354
GU7	SZE~a	49.55108120147309
BA	NUN~a	49.53484558466471
4(N01)	KI	49.39726244522331
A	SAG	49.384062033156276
1(N14)	TUG2~a	49.319674630891136
5(N01)	SI	49.28930185617911
3(N01)	KUR~a	49.17291473325952
1(N01)	LAGAB~a	49.15162438174885
4(N14)	5(N14)	49.127373989226015
PA~a	U4	49.09091992853291
2(N39~a)	SZE~a	49.04911118368159
SZE~a	SZUBUR	48.95819276335455
DUG~a	EN~a	48.94853734793596
A	PA~a	48.90739717266539
3(N01)	GA~a	48.86625943875957
EN~a	TAK4~a	48.845352517875895
AN	TUR	48.845327978357844
ME~a	SI	48.75918621053956
1(N04)	SZE~a	48.726120650559224
2(N14)	HI	48.714549403620104
2(N01)	NA~a	48.70939447013195
1(N01)	EZEN~b	48.692757535704956
2(N01)	NAGA~a	48.69235470791816
NAM2	SZU	48.59854809957313
1(N01)	GIR3~c	48.573180626996084
PAP~a	SZUBUR	48.51158554903278
SAG	U4	48.50590062409551
KU6~a	RAD~a	48.49126222066337
5(N01)	NAM2	48.470662601075134
1(N01)	ISZ~b	48.42376044767773
1(N34)	GI	48.36125905677808
BU~a	MUSZEN	48.219338570341854
EN~a	ERIM~a	48.17175381526389
SZE~a	UDU~a	48.16870079833337
DU	SAG	48.14394482890952
GAL~a	TUR3~a	48.12942597812865
1(N14)	RU	48.12307222525756
1(N01)	BAD~a	48.105853191398566
3(N57)	PA~a	48.10558323502819
GI	SANGA~a	48.10189364096247
1(N34)	BA	48.10182335046452
1(N01)	UKKIN~a	48.0421720916192
1(N57)	2(N57)	48.01060217944396
GAN2	SZE~a	47.99163348064927
3(N14)	GAL~a	47.9829521742724
2(N14)	KU6~a	47.95677144861032
1(N01)	NIMGIR	47.946990749714246
1(N58)	EN~a	47.89607225538208
1(N01)	NI~b	47.88887668676957
5(N01)	9(N01)	47.888465598598955
1(N01)	SI4~a	47.76395912803511
E2~a	TUR	47.747359900922085
3(N57)	AB~a	47.745037820654304
IB~a	SANGA~a	47.73102291479868
3(N57)	GAL~a	47.726948919413125
1(N01)	NIN	47.71631661024347
3(N57)	SU~a	47.62769819042556
3(N57)	KI	47.561509076545626
1(N01)	UTUA~a	47.54255894625266
GI	MUSZEN	47.490963880736686
ME~a	NAM2	47.46650506122356
1(N34)	7(N01)	47.46283646561898
7(N01)	EN~a	47.42473263596875
3(N57)	ME~a	47.40216226300239
3(N14)	E2~a	47.34287558345815
KI	SI	47.27966036337953
1(N14)	MUSZ3~a	47.25333878138515
TUR	U4	47.23031541636328
2(N01)	NUNUZ~a1	47.20245273472359
EN~a	NAGA~a	47.165471713567094
2(N01)	SZE3	47.14070742568401
GAL~a	SAG	47.08757967842617
1(N57)	SZU2	46.99527011743976
2(N01)	APIN~a	46.972730517070495
EN~a	U2~b	46.96640030614123
1(N01)	DUR2	46.949686250221724
5(N01)	DUG~a	46.80556185220804
A	TAK4~a	46.744640573165725
2(N01)	PIRIG~b1	46.724534523529286
3(N57)	KU6~a	46.71599031640551
5(N01)	SZITA~a1	46.63512341086222
A	NAM2	46.63257937298183
5(N01)	AB~a	46.6302715915336
NAM2	SANGA~a	46.55978101610791
2(N34)	5(N01)	46.547518331477896
1(N34)	GAR	46.50424038416988
AB2	EN~a	46.49812331177533
1(N34)	AN	46.46994146562785
3(N57)	SAG	46.44375478817925
3(N01)	UDUNITA~a	46.42929424077606
5(N01)	HI	46.42448575948279
1(N57)	A	46.3845815187676
1(N57)	ME~a	46.3753717312564
4(N01)	KU6~a	46.365275990003305
BA	DU	46.36093619199982
BA	GAL~a	46.34526676643874
PAP~a	TE	46.335549908089114
1(N01)	SAR~a	46.309462766030165
1(N01)	SUG5	46.30927014925377
EN~a	PIRIG~b1	46.30410523846647
BU~a	RU	46.27607516914709
3(N14)	SAL	46.273141290751376
APIN~a	SZE~a	46.22610060878083
5(N01)	TUR	46.175137327274115
GAL~a	KI	46.1745020436853
SAL	SI	46.145422163008995
1(N14)	HI@g~a	46.086438919194165
3(N57)	MUSZEN	45.97914863303202
BU~a	SAG	45.97607525062131
A	HI	45.97602562710537
GAL~a	UMUN2	45.939790631641735
3(N01)	MASZ2	45.908574585891934
1(N14)	1(N39~a)	45.903486153105696
NE~a	PAP~a	45.8337246410388
1(N01)	SZAB~a	45.82467952055474
1(N14)	SZUBUR	45.7653815134343
4(N01)	9(N01)	45.73488263233726
2(N14)	SAG	45.70573969732403
AB~a	PA~a	45.67873148140979
A	MUSZEN	45.66925177522958
1(N45)	3(N01)	45.63595615037012
1(N14)	GA2~a1	45.6289238103417
2(N01)	TUR3~a	45.609671483826034
6(N01)	AN	45.55846863339592
E2~a	PA~a	45.55576268248352
1(N01)	KASZ~a	45.518326845102145
DU	SI	45.504765227984876
HI@g~a	SZE~a	45.494794126826946
1(N01)	KU~b1	45.47831934822631
5(N01)	SUHUR	45.46231400059341
2(N14)	AB~a	45.451303689664115
1(N01)	IM~a	45.44710295084585
KISAL~b1	PAP~a	45.352000438351126
8(N01)	EN~a	45.304423071033035
1(N01)	GESZTU~b	45.29648263842948
6(N01)	GI	45.25946519810514
1(N01)	KA~a	45.232350085226194
HI	KI	45.23200328896708
A	GISZ	45.21250181950365
A	U2~b	45.1658880500722
3(N01)	U8	45.150463153746195
1(N01)	UR~a	45.14547583179357
DU	PA~a	45.12477095308505
AB~a	NUN~a	45.11497575262945
1(N01)	1(N04)	45.09925767718652
2(N01)	2(N34)	45.06898397827815
1(N14)	GU7	45.04878677854776
AB2	U4	45.030793462738245
1(N14)	SZE3	45.02002995270053
KI	NUN~a	44.96897203826879
SAL	SZU2	44.86909471828704
2(N01)	KASZ~c	44.80084955136456
1(N01)	USZ~a	44.742581329350536
NAM2	TE	44.72136308211164
4(N14)	8(N01)	44.70696968237323
5(N01)	U8	44.701562933830594
KU6~a	SZU	44.69705563970085
KI	SANGA~a	44.690491912475146
AB2	SZE~a	44.67475358945059
ME~a	PA~a	44.669715496472605
BU~a	UDU~a	44.665357866465285
AN	GA~a	44.638109893564526
3(N57)	RU	44.634545205496295
AB~a	SZU	44.62451107876403
2(N01)	U2~b	44.613666263264314
1(N01)	MUD	44.60673672732698
SZU2	ZATU753	44.56745303052103
DUG~a	GAR	44.54130327130396
RAD~a	SZE~a	44.538874047751214
E2~a	MUSZEN	44.4704885316583
1(N45)	5(N14)	44.465873523992606
2(N14)	DU	44.448731333910175
GAL~a	SZUBUR	44.3979460521143
PA~a	SZU	44.380260006497714
KU6~a	ME~a	44.36556124388475
AN	SZITA~a1	44.36044536136047
EN~a	MASZ	44.356056408429815
4(N01)	AB~a	44.3365069065103
E2~b	EN~a	44.32966301957329
3(N14)	ME~a	44.30160851383604
GA~a	NUN~a	44.24878113060424
AN	NE~a	44.18448342000459
KI	ME~a	44.16748966516832
A	NAR	44.15021396030068
