signI	signJ	{measureName}
EN~a	RAD~a	67.37927768007893
DU	SZU	67.36268257764783
BU~a	GAL~a	67.32007518455873
PAP~a	PA~a	67.07312592623519
EN~a	GA~a	67.07251535369176
1(N14)	SAG	66.85351764289271
1(N24)	SZE~a	66.8362199393764
AB~a	AN	66.82766222715247
2(N14)	GAL~a	66.82142901151627
1(N01)	MAR~a	66.71107709396969
3(N14)	UDU~a	66.37860332423062
BU~a	SANGA~a	66.34574696197402
BU~a	KI	66.27374695806932
4(N14)	EN~a	66.23833065791624
EN~a	KISAL~b1	66.19015570027813
GI	SZU	66.14327414972911
KAB	NAM2	66.14079578390819
1(N14)	UD5~a	66.13540347742837
E2~a	NUN~a	66.12693975362788
3(N14)	5(N14)	66.1113492582003
1(N01)	MU	66.01957530107912
1(N57)	AN	66.00607796323922
BU~a	NUN~a	65.87994122695986
1(N01)	1(N02)	65.84810063572094
2(N01)	GA~a	65.78606330222303
3(N57)	5(N01)	65.68313999022685
2(N14)	NUN~a	65.66859052635819
1(N01)	NAR	65.61821966944026
1(N14)	SUHUR	65.60896133473776
AB~a	GAL~a	65.60807170010295
2(N14)	E2~a	65.58015865542083
3(N57)	A	65.56668506234081
4(N01)	SZU	65.49647793388377
3(N01)	NI~a	65.46371231867924
1(N01)	HI@g~a	65.41665635052587
DU	E2~a	65.37802103980628
3(N01)	KU6~a	65.32274967404867
1(N01)	GAN2	65.21741860228089
2(N01)	IB~a	65.19638766964361
4(N01)	E2~a	65.15240338110065
1(N01)	UDUNITA~a	65.04914917919648
5(N01)	NUN~a	65.01190039655265
5(N01)	SZU	64.97976348242574
A	SZU	64.81840982569997
1(N14)	1(N24)	64.78519148382104
GAL~a	U4	64.78426923993682
2(N34)	3(N14)	64.72274989396061
BU~a	TUR	64.67558970737883
NUN~a	SZE~a	64.67438565674436
1(N01)	NUN~b	64.64279669162076
1(N01)	AL	64.61500494352975
3(N01)	HI	64.58415243236853
1(N01)	NA~a	64.47041943984674
2(N14)	GAR	64.38874049061276
3(N14)	8(N01)	64.30280491217134
GAL~a	PAP~a	64.28264148951709
BAR	EN~a	64.27749236473795
1(N14)	U8	64.25578215634582
2(N01)	AB2	64.20195973255966
SANGA~a	U4	64.19423943136164
1(N01)	SIG7	64.17042487773688
1(N01)	DIN	64.1448344348226
6(N01)	UDU~a	64.14255102556626
1(N14)	DUG~a	64.00182552747675
2(N01)	DA~a	63.863926793973185
BA	PAP~a	63.820919490117014
NAM2	RAD~a	63.72105684080727
4(N01)	NUN~a	63.67422621323355
AN	PA~a	63.40317430182216
1(N57)	SZUBUR	63.22121235588499
DU	U4	63.14337930617331
HI	SAL	63.039084324265986
EN~a	GISZ	62.885114112672554
PAP~a	TUR	62.85212257886512
KI	U4	62.63270558817789
6(N01)	BA	62.564487594951714
PA~a	RAD~a	62.563393295737924
AN	NAM2	62.356055385889285
KI	PAP~a	62.299517728176156
BU~a	SI	62.18503362521001
GAL~a	TE	62.13503023275242
1(N34)	1(N57)	61.84828757936687
DU	KI	61.824561631663826
2(N57)	U4	61.74923459347201
3(N01)	TUR	61.694076392612324
1(N14)	MASZ	61.604548621898935
BA	SZU	61.59625828134724
3(N57)	PIRIG~b1	61.56639778248061
AN	SZUBUR	61.56048193832843
4(N01)	A	61.41786856315992
1(N01)	TI	61.26827999914529
3(N14)	BA	61.25727597722811
E2~a	HI	61.15280679256579
2(N01)	ERIM~a	61.09646528751402
APIN~a	EN~a	61.015405578871174
1(N01)	NIM~a	60.99885506326893
BU~a	ME~a	60.994014067260224
1(N57)	3(N14)	60.95233140931111
ME~a	PAP~a	60.94002471624535
BU~a	PA~a	60.76292291531788
2(N01)	GA2~a1	60.70254106406785
E2~a	SANGA~a	60.66362209749394
A	NUN~a	60.62579281792828
1(N14)	TUR	60.5349678966767
PAP~a	SAG	60.5319649292097
GI	KI	60.51084207202691
SAL	TUR	60.44869822280042
NE~a	SZE~a	60.42547779675646
SI	U4	60.40726644591106
KI	SZE~a	60.380372908300956
1(N57)	DUG~c	60.361957311786874
E2~a	GAL~a	60.25693460291274
1(N57)	BU~a	60.25680511885156
1(N57)	NAM2	60.20541724716877
SAG	SZE~a	59.99226344101071
1(N57)	E2~a	59.95401746959441
2(N01)	SU~a	59.934484702116904
2(N14)	NAM2	59.8947179883945
BA	E2~a	59.75603700784665
KU6~a	SZE~a	59.74110467799454
2(N01)	U8	59.72974441640107
3(N01)	AB~a	59.678870729083584
ME~a	SZU	59.6731706964452
5(N01)	5(N14)	59.65609669161673
AB~a	GI	59.64030033269973
EN~a	MUSZ3~a	59.555558448582644
GAL~a	PA~a	59.53523922600667
1(N14)	UDUNITA~a	59.520194579680144
5(N01)	ME~a	59.43597489339642
ME~a	SANGA~a	59.41640090597674
EN~a	NI~a	59.40123535129128
DU	GI	59.34295957252019
2(N01)	UNUG~a	59.3206048485991
KI	SAL	59.02201465744385
AN	RU	58.98123516403782
DU	NUN~a	58.97321174953409
PA~a	SAL	58.942219983221925
DU	SANGA~a	58.75743119527011
3(N57)	SI	58.72710644114967
3(N01)	SZUBUR	58.70145547650943
2(N01)	DUG~c	58.65755457733476
3(N01)	TE	58.63087921267799
SAG	SAL	58.353110157993115
AN	KU6~a	58.31804587426342
EN~a	GAN2	58.14490369460367
2(N14)	BU~a	58.116949096342346
AN	TAK4~a	58.076669525353616
4(N01)	DU	57.936225723646174
1(N14)	AB2	57.9119104744154
NAM2	SAL	57.77494946408661
A	SI	57.77354391551903
2(N14)	A	57.70907283501247
2(N01)	MA	57.674405969046326
